Domain name,Agency,Maintaining office,Use case,Type of government,Federal branch,State,Comments,Link,Date Added
jamrs.org,Department of Defense (DOD),,,Federal,,,"As part of the Department of Defense, JAMRS engages in cooperative and interdependent partnerships with various government agencies. Affiliations listed at www.jamrs.org/aff.php. -- Note added 6/6/13 18:08",#N/A,6/6/13 18:08
jaspercountysc.org,,,,County,,South Carolina,"jasper county, sc -- Note added 8/28/15 13:54",http://jaspercountysc.org/,6/6/13 18:08
jay-maine.org,,,,Local,,Maine,"jay, maine -- Note added 8/27/15 18:25",http://jay-maine.org/,6/6/13 18:08
jccal.org,,,,County,,Alabama,"Jefferson County, AL - http://jeffconline.jccal.org -- Note added 7/15/13 18:07",http://jccal.org/,6/6/13 18:08
jeffersoncountywv.org,,,,County,,West Virginia,Jefferson County (WV) Commission -- Note added 7/24/14 5:35,http://jeffersoncountywv.org/,6/6/13 18:08
jeffersonhillsboro.org,,,,Local,,Pennsylvania,"Borough of Jefferson Hills, PA -- Note added 9/30/14 15:13",http://www.jeffersonhillsboro.org/,6/6/13 18:08
jemezsprings.org,,,,Local,,New Mexico,"Village of Jemez Springs, NM -- Note added 7/16/14 5:17",http://www.jemezsprings.org/,6/6/13 18:08
jenachoctaw.org,,,,Native Sovereign Nation / Tribal,,,Jena Band of Choctaw Indians  -- Note added 11/10/15 17:14,http://jenachoctaw.org/,6/6/13 18:08
jerseyhistory.org,,,,State,,New Jersey,new jersey history site -- Note added 9/16/15 14:49,http://jerseyhistory.org/,6/6/13 18:08
jfklibrary.org,National Archives and Records Administration (NARA),,,Federal,,,John F. Kennedy Presidential Library and Museum -- Note added 6/12/13 16:19,#N/A,6/6/13 18:08
jirdc.org,,,,Local,,North Carolina,J. Iverson Riddle Developmental Center -- Note added 1/13/14 19:15,http://www.jirdc.org/,6/6/13 18:08
jlab.org,Department of Energy (DOE),Thomas Jefferson National Accelerator Facility,,Federal,,,Thomas Jefferson National Accelerator Facility (Jefferson Lab) is one of 17 national laboratories funded by the U.S. Department of Energy -- Note added 1/29/14 17:01,https://www.jlab.org,1/29/14 17:01
jocogov.org,,,,County,,Kansas,"Johnson County, KS -- Note added 11/20/13 13:20",http://www.jocogov.org/,6/6/13 18:08
jodaviess.org,,,,County,,Illinois,"Jo Daviess County, IL -- Note added 7/2/14 18:42",http://www.jodaviess.org/,6/6/13 18:08
johnsburg.org,,,,Local,,Illinois,"Village of Johnsburg, IL -- Note added 7/2/14 18:44",http://johnsburg.org/,6/6/13 18:08
johnsoncity-mountainhomecfc.org,Combined Federal Campaign,,,Federal,,Tennessee,Johnson City - Mountain Home CFC -- Note added 6/25/14 6:23,http://www.johnsoncity-mountainhomecfc.org/,6/6/13 18:08
johnsoncitytn.org,,,,Local,,Tennessee,"City of Johnson City, TN -- Note added 6/25/14 6:24",http://www.johnsoncitytn.org/,6/6/13 18:08
johnsoncountywyoming.org,,,,County,,Wyoming,"Johnson County, WY -- Note added 7/23/14 5:24",http://johnsoncountywyoming.org/,6/6/13 18:08
johnstownohio.org,,,,Local,,Ohio,"Village of Johnstown, OH -- Note added 3/28/14 17:25",http://johnstownohio.org/,6/6/13 18:09
jonescountyga.org,,,,County,,Georgia,"Jones County, Ga -- Note added 8/25/15 15:59",http://www.jonescountyga.org/,6/6/13 18:08
jonestownpa.org,,,,Local,,Pennsylvania,"Borough of Jonestown, PA -- Note added 9/30/14 15:14",http://jonestownpa.org/,6/6/13 18:08
jonesville.org,,,,Local,,Michigan,"jonesville, mi -- Note added 9/3/15 15:23",http://jonesville.org/,6/6/13 18:08
joplinmo.org,,,,Local,,Missouri,"City of Joplin, MO -- Note added 7/8/13 18:43",#N/A,6/6/13 18:08
juneau.org,,,,Local,,Alaska,"City and Borough of Juneau, AK -- Note added 6/7/13 13:30",http://juneau.org/,6/6/13 18:08
justiceadmin.org,,,,State,,Florida,"Justice Administration Commission - The Justice Administrative Commission (JAC), created in 1965, provides administrative services on behalf of 49 judicial related entities. -- Note added 6/23/15 19:03",http://justiceadmin.org/,6/6/13 18:08
kabetogamatownship.org,,,,Local,,Minnesota,"Kabetogama Township, MN -- Note added 4/26/15 4:07",http://www.kabtownship.org/,6/6/13 18:08
kacada.org,,,,State,,,Kentucky Academic Advising Association -- Note added 1/3/14 13:19,#N/A,1/3/14 13:18
kalamazootownship.org,,,,Local,,Michigan,"kalamazoo, Mi -- Note added 9/3/15 15:23",http://kalamazootownship.org/,6/6/13 18:08
kanabeccounty.org,,,,County,,Minnesota,"Kanabec County, MN -- Note added 4/26/15 4:09",http://www.kanabeccounty.org/,6/6/13 18:08
kansascfc.org,Combined Federal Campaign,,,Federal,,Kansas,Combined Federal Campaign website for the South Central Kansas CFC -- Note added 3/24/14 15:02,http://kansascfc.org/,6/6/13 18:08
kansascityfed.org,,,,Local,,Missouri,Federal Reserve Bank of Kansas City -- Note added 1/10/14 19:17,http://kansascityfed.org/,1/10/14 19:17
kansashighwaypatrol.org,,,,State,,Kansas,Kansas Highway Patrol -- Note added 7/9/14 4:30,http://www.kansashighwaypatrol.org/,6/6/13 18:08
kansastreasurers.org,,,,County,,Kansas,Kansas County Treasurer's Association -- Note added 7/9/14 4:31,http://www.kansastreasurers.org/,6/6/13 18:08
kb.cert.org/vuls,,,,Quasigovernmental,,,Vulerability Notes Database I Carnegie Mellon. Sponsored by the Dept of Homeland Security -- Note added 6/6/13 18:08,http://www.kb.cert.org/vuls,6/6/13 18:08
kearns-utah.org,,,,Local,,Utah,"Town of Kearns, UT -- Note added 8/21/14 5:32",http://kearns-utah.org/,6/6/13 18:08
keegoharbor.org,,,,Local,,Michigan,"keego harbor, mi -- Note added 9/3/15 15:24",http://keegoharbor.org/,6/6/13 18:08
keizer.org,,,,Local,,Oregon,"City of Keizer, OR -- Note added 6/19/14 14:42",http://keizer.org/,6/6/13 18:08
kemmerer.org,,,,Local,,Wyoming,"City of Kemmerer, WY -- Note added 7/23/14 16:18",http://www.kemmerer.org/,6/6/13 18:08
kennebeccounty.org,,,,County,,Maine,"kennebe ccounty, me -- Note added 8/27/15 18:25",http://kennebeccounty.org/,6/6/13 18:08
kennebunkport.org,,,,Local,,Maine,"kennebunkport, me -- Note added 8/27/15 18:26",http://kennebunkport.org/,6/6/13 18:08
kennedy-center.org,,,,Quasigovernmental,,,"The Kennedy Center has represented a unique public/private partnership. As the nation's living memorial to President Kennedy, the Center receives federal funding each year to pay for maintenance and operation of the building, a federal facility. However, the Center's artistic programs and education initiatives are paid for almost entirely through ticket sales and gifts from individuals, corporations, and private foundations. See http://www.kennedy-center.org/about/history.html  -- Note added 7/23/14 14:22",#N/A,6/6/13 18:08
kenosha.org,,,,Local,,Wisconsin,"City of Kenosha, WI -- Note added 8/5/14 5:48",http://kenosha.org/,6/6/13 18:08
kentohio.org,,,,Local,,Ohio,"City of Kent, OH -- Note added 3/18/14 17:57",http://kentohio.org/,6/6/13 18:08
kentoncounty.org,,,,County,,Kentucky,"kenton county, ky -- Note added 8/27/15 16:33",http://kentoncounty.org/,6/6/13 18:08
kentuckyhousing.org,,,,State,,Kentucky, kentucky housing corp -- Note added 8/27/15 16:37,http://www.kyhousing.org/Pages/default.aspx,6/6/13 18:08
kentuckystatepolice.org,,,,State,,Kentucky,Kentucky State Police -- Note added 6/12/13 18:09,http://kentuckystatepolice.org/,6/6/13 18:08
ketchumidaho.org,,,,Local,,Idaho,"City of Ketchum, ID -- Note added 7/8/13 19:04",http://ketchumidaho.org/,6/6/13 18:08
ketteringoh.org,,,,Local,,Ohio,"City of Kettering, OH -- Note added 3/18/14 18:01",http://www.ketteringoh.org/,6/6/13 18:08
kewauneeco.org,,,,County,,Wisconsin,"Kewaunee County, WI -- Note added 8/5/14 5:51",http://www.kewauneeco.org/,6/6/13 18:08
kiawahisland.org,,,,Local,,South Carolina,"kiawah island, sc -- Note added 8/28/15 13:55",http://kiawahisland.org/,6/6/13 18:08
kiddertownship.org,,,,Local,,Pennsylvania,"Kidder Township, PA -- Note added 9/30/14 17:21",http://kiddertownship.org/,6/6/13 18:08
kilbucktownship.org,,,,Local,,Pennsylvania,"Kilbuck Township, PA -- Note added 9/30/14 17:24",http://www.kilbucktownship.org/,6/6/13 18:08
killingly.org,,,,Local,,Connecticut,"Town of Killingly, CT -- Note added 12/16/14 7:01",http://www.killingly.org/,6/6/13 18:08
kimballsd.org,,,,Local,,South Dakota,"City of Kimball, SD -- Note added 7/17/14 5:41",http://kimballsd.org/,6/6/13 18:08
kingcountycfc.org,,,,County,,Washington,"King County, WA Combined Federal Campaign -- Note added 11/20/14 6:48",http://www.kingcountycfc.org/_root/,6/6/13 18:08
kingstonnh.org,,,,Local,,New Hampshire,"kingston, nh -- Note added 9/2/15 17:39",http://www.kingstonnh.org/,6/6/13 18:08
kingstonpa.org,,,,Local,,Pennsylvania,"Borough of Kingston, PA -- Note added 9/30/14 17:26",http://kingstonpa.org/,6/6/13 18:08
kingstree.org,,,,Local,,South Carolina,"kingstree, sc -- Note added 8/28/15 13:55",http://kingstree.org/,6/6/13 18:08
kinnelonboro.org,,,,Local,,New Jersey,"kinnelon borough, NJ -- Note added 9/16/15 14:53",http://www.kinnelonboro.org/,6/6/13 18:08
kissimmee.org,,,,Local,,Florida,"The City of Kissimmee, FL -- Note added 6/24/15 17:06",http://www.kissimmee.org/,6/6/13 18:08
kitcarsoncounty.org,,,,County,,Colorado,"County of Kit Carson, CO -- Note added 7/14/14 7:07",http://kitcarsoncounty.org/,6/6/13 18:08
klamathcounty.org,,,,County,,Oregon,"County of Klamath, OR -- Note added 6/19/14 14:44",http://klamathcounty.org/,6/6/13 18:08
klamathtribes.org,,,,Native Sovereign Nation / Tribal,,Oregon,"The Klamath Tribes - Klamath, Modoc, and Yahooskin. - 4/6/2021",https://klamathtribes.org/,4/6/21
klickitatcounty.org,,,,County,,Washington,"Klickitat County, WA -- Note added 11/20/14 6:46",http://klickitatcounty.org/,6/6/13 18:08
knoxcounty.org,,,,County,,Tennessee,"Knox County, TN -- Note added 6/25/14 6:26",http://knoxcounty.org/,6/6/13 18:08
kohlervillage.org,,,,Local,,Wisconsin,"Village of Kohler, WI -- Note added 8/5/14 5:52",http://kohlervillage.org/,6/6/13 18:08
ksbha.org,,,,State,,Kansas,Kansas State Board of Healing Arts -- Note added 7/9/14 4:38,http://www.ksbha.org/main.shtml,6/6/13 18:08
ksbn.org,,,,State,,Kansas,Kansas State Board of Nursing -- Note added 7/9/14 4:39,http://www.ksbn.org/,6/6/13 18:08
kscourts.org,,,,State,,Kansas,Kansas Judicial Branch -- Note added 7/9/14 4:40,http://www.kscourts.org/,6/6/13 18:08
ksdot.org,,,,State,,Kansas,Kansas Department of Transportation -- Note added 3/20/14 15:35,http://www.ksdot.org/,3/20/14 15:35
kshs.org,,,,State,,Kansas,Kansas Historical Society -- Note added 7/9/14 4:41,http://kshs.org/,6/6/13 18:08
kslegislature.org,,,,State,,Kansas,Kansas State Legislature -- Note added 7/9/14 4:42,http://kslegislature.org/li/,6/6/13 18:08
ksrevenue.org,,,,State,,Kansas,Kansas Department of Revenue -- Note added 7/9/14 4:44,http://ksrevenue.org/,6/6/13 18:08
kssos.org,,,,State,,Kansas,"Office of the Secretary of State, State of Kansas -- Note added 7/23/14 15:51",http://kssos.org/,6/6/13 18:08
ktcfc.org,Combined Federal Campaign,,,Federal,,California,#N/A,#N/A,6/6/13 18:08
kutztownboro.org,,,,Local,,Pennsylvania,"Borough of Kutztown, PA -- Note added 9/30/14 17:33",http://www.kutztownboro.org/,6/6/13 18:08
kyconvention.org,,,,State,,Kentucky,ky convention center  -- Note added 8/27/15 16:39,http://kyconvention.org/,6/6/13 18:08
kyfairexpo.org,,,,State,,Kentucky,KY expo center -- Note added 8/27/15 16:41,http://kyfairexpo.org/,6/6/13 18:08
labmt.org,,,,State,,Louisiana,Louisiana Board of Massage Therapy -- Note added 11/12/15 17:36,https://www.labmt.org/site.php,11/12/15 17:36
labswe.org,,,,State,,Louisiana,Louisiana State Board of Social Work Examiners -- Note added 8/24/15 14:41,http://labswe.org/,6/6/13 18:08
laceytownship.org,,,,Local,,New Jersey,"lacey township, nj -- Note added 9/16/15 14:54",http://laceytownship.org/,6/6/13 18:08
lacisd.org,,,,State,,Louisiana,The Council of Information Services Directors for Louisiana -- Note added 8/24/15 14:43,http://lacisd.org/,6/6/13 18:08
lacity.org,,,,Local,,California,"City of Los Angeles, CA -- Note added 12/3/13 17:49",http://lacity.org/index.htm,6/6/13 18:08
lackawannacounty.org,,,,County,,Pennsylvania,"Lackawanna County, PA -- Note added 9/30/14 17:37",http://www.lackawannacounty.org/,6/6/13 18:08
lackawaxen.org,,,,Local,,Pennsylvania,"Lackawaxen Township, PA -- Note added 9/30/14 17:39",http://lackawaxentownshippa.gov/,6/6/13 18:08
lacrossecounty.org,,,,County,,Wisconsin,"La Crosse County, WI -- Note added 11/10/15 12:07",http://lacrossecounty.org/,11/10/15 12:06
laddc.org,,,,State,,,Louisiana Developmental Disabilities Council -- Note added 9/23/15 13:30,#N/A,6/6/13 18:08
ladylake.org,,,,Local,,Florida,"The Town of Lady Lakek, FL -- Note added 6/24/15 17:07",http://www.ladylake.org/,6/6/13 18:08
lafourchegov.org,,,,Local,,Louisiana,"Lafourche, LA -- Note added 8/24/15 14:44",http://lafourchegov.org/,6/6/13 18:08
lagrange-ga.org,,,,Local,,Georgia,"Lagrange, Ga -- Note added 8/25/15 15:58",http://lagrange-ga.org/,6/6/13 18:08
lagrangecounty.org,,,,County,,Indiana,"Lagrange county, In -- Note added 8/27/15 14:39",http://lagrangecounty.org/,6/6/13 18:08
lagrangeny.org,,,,Local,,New York,"Town of LaGrange, NY -- Note added 7/1/15 14:03",http://lagrangeny.org/,6/6/13 18:08
lagrangepark.org,,,,Local,,Illinois,"Village of La Grange Park, IL -- Note added 7/3/14 13:21",http://www.lagrangepark.org/,6/6/13 18:08
lake-villa.org,,,,Local,,Illinois,"Village of Lake Villa, IL -- Note added 7/3/14 13:22",http://lake-villa.org/,6/6/13 18:08
lakebluff.org,,,,Local,,Illinois,"Village of Lake Bluff, IL -- Note added 7/3/14 13:23",http://lakebluff.org/,6/6/13 18:08
lakecomonj.org,,,,Local,,New Jersey,"Borough Of Lake Como, nj -- Note added 9/16/15 14:54",http://lakecomonj.org/,6/6/13 18:08
lakecountyin.org,,,,County,,Indiana,"lake county, In n  -- Note added 8/27/15 14:40",https://www.lakecountyin.org/,6/6/13 18:08
lakecountyohio.org,,,,County,,Ohio,"County of Lake, OH -- Note added 3/18/14 18:21",http://lakecountyohio.org/,6/6/13 18:08
lakecountyor.org,,,,County,,Oregon,"County of Lake, OR -- Note added 6/19/14 14:45",http://lakecountyor.org/,6/6/13 18:08
lakeelmo.org,,,,Local,,Minnesota,"City of Lake Elmo, MN -- Note added 4/26/15 4:15",http://www.lakeelmo.org/,6/6/13 18:08
lakeodessa.org,,,,Local,,Michigan,"lake odessa, mi -- Note added 9/3/15 15:28",http://www.lakeodessa.org/,6/6/13 18:08
lakepleasantny.org,,,,Local,,New York,"Town of Lake Pleasant, NY -- Note added 8/2/13 15:26",#N/A,6/6/13 18:08
laketomahawkwi.org,,,,Local,,Wisconsin,"Town of Lake Tomahawk, WI -- Note added 8/5/14 5:54",http://laketomahawkwi.org/,6/6/13 18:08
lakevieworegon.org,,,,Local,,Oregon,"Town of Lakeview, OR -- Note added 6/19/14 14:47",http://lakevieworegon.org/,6/6/13 18:08
lakevillatownship.org,,,,Local,,Illinois,"Lake Villa Township, IL -- Note added 7/3/14 13:24",http://www.lakevillatownship.org/blog/,6/6/13 18:08
lakevillema.org,,,,Local,,Massachusetts,"Lakeville, Ma -- Note added 8/26/15 16:09",http://www.lakevillema.org/index.cfm,6/6/13 18:08
lakewood.org,,,,Local,,Colorado,"City of Lakewood, CO -- Note added 7/19/13 18:50",http://lakewood.org/#feature=news,6/6/13 18:08
lakeworth.org,,,,Local,,Florida,"The City of Lake Worth, FL -- Note added 6/24/15 17:15",http://www.lakeworth.org/,6/6/13 18:08
lakezurich.org,,,,Local,,Illinois,"Village of Lake Zurich, IL -- Note added 7/7/14 15:44",http://lakezurich.org/,7/7/14 15:44
lalb.org,,,,State,,Louisiana,Louisiana Auctioneers Licensing Board -- Note added 9/23/15 16:37,http://lalb.org/,6/6/13 18:08
lambertvillenj.org,,,,Local,,New Jersey,"lambert ville, nj -- Note added 9/16/15 14:56",http://lambertvillenj.org/,6/6/13 18:08
lampasas.org,,,,Local,,Texas,"City of Lampasas, TX -- Note added 8/27/13 14:04",#N/A,6/6/13 18:08
lancasternh.org,,,,Local,,New Hampshire,"lancaster, nh -- Note added 9/2/15 17:39",http://www.lancasternh.org/,6/6/13 18:08
lancastervillage.org,,,,Local,,New York,"Village of Lancaster, NY -- Note added 7/1/15 14:05",http://lancastervillage.org/,6/6/13 18:08
landaffnh.org,,,,Local,,New Hampshire,"landaff, nh -- Note added 9/2/15 17:40",http://landaffnh.org/,6/6/13 18:08
landofsky.org,,,,Regional,,North Carolina,"Land-of-Sky Regional Council, North Carolina -- Note added 6/6/13 18:08",http://landofsky.org/,6/6/13 18:08
lanecounty.org,,,,County,,Oregon,"County of Lane, OR -- Note added 6/19/14 14:49",http://www.lanecounty.org/Pages/Default.aspx,6/6/13 18:08
langleywa.org,,,,Local,,Washington,"City of Langley, WA -- Note added 11/20/14 6:43",http://langleywa.org/,6/6/13 18:08
lansdale.org,,,,Local,,Pennsylvania,"Borough of Lansdale, PA -- Note added 9/30/14 18:06",http://lansdale.org/,6/6/13 18:08
lansingtownship.org,,,,Local,,Michigan,"lansing township, mi -- Note added 9/3/15 15:28",http://lansingtownship.org/,6/6/13 18:08
lantana.org,,,,Local,,Florida,"The Town of Lantana, FL -- Note added 6/24/15 17:16",http://lantana.org/,6/6/13 18:08
lapeercountyweb.org,,,,County,,Michigan,"lapeer county, mi -- Note added 9/3/15 15:28",http://lapeercountyweb.org/,6/6/13 18:08
laportecounty.org,,,,County,,Indiana,"laPorte county, In -- Note added 8/27/15 14:40",http://laportecounty.org/,6/6/13 18:08
laptboard.org,,,,State,,Louisiana,Louisiana Physical Therapy Board -- Note added 8/24/15 14:46,http://laptboard.org/,6/6/13 18:08
laruecounty.org,,,,County,,Kentucky,"Larue county, KY -- Note added 8/27/15 16:43",http://laruecounty.org/,6/6/13 18:08
las-cruces.org,,,,Local,,New Mexico,"City of Las Cruces, NM -- Note added 7/16/14 5:18",http://las-cruces.org/,6/6/13 18:08
lasallecounty.org,,,,County,,Illinois,"La Salle County, IL -- Note added 7/3/14 13:25",http://www.lasallecounty.org/frm_set_index.htm,6/6/13 18:08
lasc.org,,,,State,,Louisiana,Louisiana Supreme Court -- Note added 9/23/15 16:38,http://www.lasc.org/,6/6/13 18:08
lathrupvillage.org,,,,Local,,Michigan,"lathrup village, mi -- Note added 9/3/15 15:29",http://lathrupvillage.org/,6/6/13 18:08
latimore.org,,,,Local,,Pennsylvania,"Latimore Township, PA -- Note added 9/30/14 18:07",http://latimore.org/,6/6/13 18:08
latwp.org,,,,Local,,Pennsylvania,"Lower Allen Township, PA -- Note added 1/30/14 15:59",http://latwp.org/,6/6/13 18:08
lauderdalecounty.org,,,,County,,Mississippi,"Lauderdale County, MS -- Note added 7/23/14 17:31",http://lauderdalecounty.org/,6/6/13 18:08
lauderdalelakes.org,,,,Local,,Florida,"Lauderdale Lakes, FL -- Note added 6/24/15 17:21",http://lauderdalelakes.org/,6/6/13 18:08
laurelhollow.org,,,,Local,,New York,"Village of Laurel Hollow, NY -- Note added 7/1/15 14:07",http://laurelhollow.org/content,6/6/13 18:08
laurenscoga.org,,,,County,,Georgia,"Laurens County, GA -- Note added 11/20/13 13:25",http://laurenscoga.org/,6/6/13 18:08
laurenscountysc.org,,,,County,,South Carolina,"laurens county, sc -- Note added 8/28/15 13:56",http://laurenscountysc.org/,6/6/13 18:08
laurinburg.org,,,,Local,,North Carolina,"laurinburg, nc -- Note added 9/11/15 20:21",http://laurinburg.org/,6/6/13 18:08
lavallette.org,,,,Local,,New Jersey,"Borough of Lavallette, nj -- Note added 9/16/15 14:57",http://lavallette.org/,6/6/13 18:08
laverkin.org,,,,Local,,Utah,"La Verkin City, UT -- Note added 8/21/14 5:34",http://laverkin.org/,6/6/13 18:08
lawrenceks.org,,,,Local,,Kansas,"City of Lawrence, KS -- Note added 1/3/14 16:37",http://lawrenceks.org/,6/6/13 18:08
lawrencevillega.org,,,,Local,,Georgia,"Lawrenceville, Ga -- Note added 8/25/15 15:57",http://www.lawrencevillega.org/,6/6/13 18:08
laytoncity.org,,,,Local,,Utah,"Layton City, UT -- Note added 8/21/14 5:35",http://laytoncity.org/public/default.aspx,6/6/13 18:08
lbedn.org,,,,State,,Louisiana,Louisiana Board of Examiners in Dietetics and Nutrition  -- Note added 8/24/15 14:48,http://lbedn.org/,6/6/13 18:08
lbespa.org,,,,State,,Louisiana,Louisiana board of speech language pathology -- Note added 8/24/15 14:51,http://lbespa.org/,6/6/13 18:08
lbjlibrary.org,National Archives and Records Administration (NARA),,,Federal,,,LBJ Presidential Library -- Note added 6/12/13 16:21,#N/A,6/12/13 16:21
lcwy.org,,,,County,,Wyoming,"Lincoln County, WY -- Note added 7/23/14 5:26",http://www.lcwy.org/,6/6/13 18:08
leavenworthcounty.org,,,,County,,Kansas,"Leavenworth County, KS -- Note added 7/9/14 4:47",http://leavenworthcounty.org/,6/6/13 18:08
leawood.org,,,,Local,,Kansas,"City of Leawood, KS -- Note added 7/9/14 4:48",http://www.leawood.org/,6/6/13 18:08
lebanon-me.org,,,,Local,,Maine,"lebanon, me -- Note added 8/27/15 18:26",http://lebanon-me.org/Public_Documents/index,6/6/13 18:08
lebanonky.org/government,,,,Local,,Kentucky,"lebanon, ky -- Note added 8/27/15 16:45",http://lebanon.ky.gov/Pages/default.aspx,6/6/13 18:08
lebanonpa.org,,,,Local,,Pennsylvania,"City of Lebanon, PA -- Note added 9/30/14 18:11",http://www.lebanonpa.org/Pages/Home%20Page.aspx,6/6/13 18:08
lebanontn.org,,,,Local,,Tennessee,"City of Lebanon, TN -- Note added 6/25/14 6:27",http://lebanontn.org/,6/6/13 18:08
lebanontownhall.org,,,,Local,,Connecticut,"Town of Lebanon, CT -- Note added 12/16/14 7:02",http://lebanontownhall.org/,6/6/13 18:08
lebcounty.org,,,,County,,Pennsylvania,"Lebanon County, PA -- Note added 9/30/14 18:14",http://lebcounty.org/Pages/default.aspx,6/6/13 18:08
leecounty.org,,,,County,,Iowa,"lee county, Ia -- Note added 8/25/15 20:41",http://leecounty.org/,6/6/13 18:08
leedstown.org,,,,Local,,Utah,"Town of Leeds, UT -- Note added 7/26/13 16:03",http://www.leedstown.org/,6/6/13 18:08
leenh.org,,,,Local,,New Hampshire,"Lee, NH -- Note added 9/2/15 17:41",http://leenh.org/Pages/index,6/6/13 18:08
leesburgva.org,,,,Local,,Virginia,"Town of Leesburg, VA -- Note added 6/20/14 13:22",http://www.leesburgva.org/index.aspx,6/6/13 18:08
legvi.org,,,,State,,Virgin Islands,Legislature of the Virgin Islands -- Note added 8/18/14 14:07,http://www.legvi.org/,8/18/14 14:06
lehighcounty.org,,,,County,,Pennsylvania,"Lehigh County, PA -- Note added 9/30/14 18:21",http://lehighcounty.org/,6/6/13 18:08
leicestervt.org,,,,Local,,Vermont,"Town of Leicester, VT -- Note added 8/14/14 5:24",http://www.leicestervt.org/,6/6/13 18:08
leitchfield.org,,,,Local,,Kentucky,"leitchfield, ky -- Note added 8/27/15 16:46",http://leitchfield.org/,6/6/13 18:08
lemhicountyidaho.org,,,,County,,Idaho,"Lemhi County, ID -- Note added 7/8/13 19:06",http://lemhicountyidaho.org/,6/6/13 18:08
lemonttownship.org,,,,Local,,Illinois,"Lemont Township, IL -- Note added 7/3/14 13:26",http://www.lemonttownship.org/,6/6/13 18:08
lempsternh.org,,,,Local,,New Hampshire,"lempster, nh -- Note added 9/2/15 17:42",http://lempsternh.org/,6/6/13 18:08
lenowisco.org,,,,Local,,Virginia,"Website for the LENOWISCO Planning District Commission, which covers Lee County, City of Norton, Wise County and Scott County in Virginia -- Note added 6/20/14 13:27",http://lenowisco.org/,6/6/13 18:08
lenoxtwp.org,,,,Local,,Michigan,"lenox township, mi -- Note added 9/3/15 15:30",http://lenoxtwp.org/,6/6/13 18:08
leonfl.org,,,,County,,Florida,"Leon County, FL -- Note added 6/24/15 17:28",http://cms.leoncountyfl.gov/,6/6/13 18:08
leroycsd.org,,,,Local,,New York,"Le Roy Central School District, Le Roy, NY -- Note added 7/1/15 14:09",http://www.leroycsd.org/,6/6/13 18:08
levycounty.org,,,,County,,Florida,"Levy County, FL -- Note added 6/24/15 17:31",http://levycounty.org/,6/6/13 18:08
lewiscountyny.org,,,,County,,New York,"Lewis County, NY -- Note added 7/2/15 9:54",http://lewiscountyny.org/content,6/6/13 18:08
lfme.org,,,,Local,,Maine,"livermore falls, ME -- Note added 8/27/15 18:27",http://lfme.org/,6/6/13 18:08
libertygrove.org,,,,Local,,Wisconsin,"Town of Liberty Grove, WI -- Note added 8/5/14 5:58",http://libertygrove.org/,6/6/13 18:08
libertytownship.org,,,,Local,,New Jersey,"liberty township, nj -- Note added 9/16/15 15:03",http://libertytownship.org/,6/6/13 18:08
lili.org,,,,Local,,,Libraries Linking Idaho - LiLI is provided by the Idaho Commission for Libraries and assisted with funds from the Library Services and Technologies Act through the Institute of Museum and Library Services (IMLS). -- Note added 7/8/13 19:08,#N/A,6/6/13 18:08
lima-ny.org,,,,Local,,New York,"Town and Village of Lima, NY -- Note added 8/2/13 15:15",http://www.lima-ny.org/,6/6/13 18:08
limerickme.org,,,,Local,,Maine,"Town of Limerick, ME -- Note added 7/24/13 14:27",http://limerickme.org/,7/24/13 14:27
limerickpa.org,,,,Local,,Pennsylvania,"Limerick Township, PA -- Note added 9/30/14 18:36",http://limerickpa.org/,6/6/13 18:08
lincolncity.org,,,,Local,,Oregon,"City of Lincoln City, OR -- Note added 6/19/14 14:50",http://www.lincolncity.org/,6/6/13 18:08
lincolncounty.org,,,,County,,North Carolina,"lincoln county, nc -- Note added 9/11/15 20:22",http://www.lincolncounty.org/,6/6/13 18:08
lincolncountywv.org,,,,County,,West Virginia,"Lincoln County, WV -- Note added 7/24/14 5:38",http://lincolncountywv.org/,6/6/13 18:08
lincolnmaine.org,,,,Local,,Maine,"Town of Lincoln, ME -- Note added 1/29/14 21:01",http://lincolnmaine.org/,6/6/13 18:08
lincolnnh.org,,,,Local,,New Hampshire,"lincoln, NH -- Note added 9/2/15 17:42",http://www.lincolnnh.org/,6/6/13 18:08
lincolnparish.org,,,,County,,Louisiana,"Lincoiln Parish, La -- Note added 8/24/15 14:51",http://lincolnparish.org/,6/6/13 18:08
lincolnpark.org,,,,Local,,New Jersey,"lincoln park, nj -- Note added 9/16/15 15:04",http://lincolnpark.org/,6/6/13 18:08
lincolnri.org,,,,Local,,Rhode Island,"Town of Lincoln, RI - www.lincolnri.org -- Note added 6/7/13 18:37",http://www.lincolnri.org/,6/6/13 18:08
lincolntown.org,,,,Local,,Massachusetts,"lincolntown, Ma -- Note added 8/26/15 16:09",http://lincolntown.org/,6/6/13 18:08
lincolnvermont.org,,,,Local,,Vermont,"Town of Lincoln, VT -- Note added 8/14/14 5:25",http://lincolnvermont.org/,6/6/13 18:08
lincolnwoodil.org,,,,Local,,Illinois,"Village of Lincolnwood, IL -- Note added 7/3/14 13:27",http://www.lincolnwoodil.org/,6/6/13 18:08
linden-nj.org,,,,Local,,New Jersey,"linden, nj -- Note added 9/16/15 15:04",http://www.linden-nj.org/,6/6/13 18:08
lindenhurstil.org,,,,Local,,Illinois,"Village of Lindenhurst, IL -- Note added 7/3/14 13:28",http://lindenhurstil.org/,6/6/13 18:08
