domain_name,agency_organization,maintaining_office,use_case,Type of government,Federal branch,state,comments,link,date_added,agency_type,branch,Domain Type,city,security_contact_email
ncfisheries.net,,,,State,,North Carolina,Division of Marine Fisheries  -- Note added 9/15/15 16:36,http://portal.ncdenr.org/web/mf/,6/6/13 18:08,state,,,,
ncfloodmaps.com,,,,State,,North Carolina,NC flood risk information system -- Note added 9/15/15 16:37,http://fris.nc.gov/fris/Home.aspx?ST=NC,6/6/13 18:08,state,,,,
ncforeclosurehelp.org,,,,State,,North Carolina,NC Foreclosure Prevention Fund -- Note added 11/12/15 13:43,http://www.ncforeclosurehelp.org/,6/6/13 18:08,state,,,,
ncforestactionplan.com,,,,State,,North Carolina,"North Carolina Forest Action Plan, North Carolina Forest Service -- Note added 11/12/15 13:40",http://www.ncforestactionplan.com/,11/12/15 13:39,state,,,,
ncforestassessment.com,,,,State,,,North Carolina Forest Action Plan See historical snapshot at: http://web.archive.org/web/20140517174935/http://ncforestassessment.com/  -- Note added 11/12/15 13:39,,6/6/13 18:08,state,,,,
ncfreshlink.com,,,,State,,North Carolina,NC Fresh Produce Information site -- Note added 9/15/15 16:37,http://ncfreshlink.com/,6/6/13 18:08,state,,,,
ncfrpc.org,,,,Regional,,Florida,"The North Central Florida Regional Planning Commission - To improve the quality of life of the Region's citizens by coordinating growth management, protecting regional resources, promoting economic development, and providing technical services to local governments. -- Note added 6/30/15 12:03",http://ncfrpc.org/,6/6/13 18:08,regional,,,,
ncgov.com,,,,State,,North Carolina,State of North Carolina -- Note added 1/14/14 13:05,http://ncgov.com/,6/6/13 18:08,state,,,,
ncgovschool.org,,,,State,,North Carolina,"Governor's School of North Carolina, NC Department of Public Instruction -- Note added 6/12/13 18:35",http://www.ncgovschool.org/,6/6/13 18:08,state,,,,
ncgtp.com,,,,State,,North Carolina,The North Carolina Global TransPark -- Note added 9/15/15 16:39,http://ncgtp.com/,6/6/13 18:08,state,,,,
nchalb.org,,,,State,,North Carolina,NC hearing Aid Dealers -- Note added 9/15/15 16:39,http://nchalb.org/,6/6/13 18:08,state,,,,
nchan.org,,,,State,,North Carolina,NC Health & Human Services -- Note added 9/15/15 16:39,http://nchan.org/,6/6/13 18:08,state,,,,
nchealthyschools.org,,,,State,,North Carolina,NC Healthy School Website -- Note added 9/15/15 16:41,http://www.nchealthyschools.org/,6/6/13 18:08,state,,,,
nchfa.com,,,,State,,North Carolina,NC Housing Finance Agency  -- Note added 9/15/15 16:42,http://nchfa.com/,6/6/13 18:08,state,,,,
nchilb.com,,,,State,,,North Carolina Home Inspetor Licensure Board -- Note added 11/20/13 12:38,,6/6/13 18:08,state,,,,
nchistoricsites.org,,,,State,,North Carolina,NC Historic Sites -- Note added 9/15/15 16:42,http://nchistoricsites.org/,6/6/13 18:08,state,,,,
ncids.org,,,,State,,North Carolina,Office of Indigent Defense Services  -- Note added 9/15/15 16:43,http://ncids.org/,6/6/13 18:08,state,,,,
ncih.net,,,,State,,North Carolina,NC International House -- Note added 9/15/15 16:44,http://www.ihclt.org/,6/6/13 18:08,state,,,,
nciom.org,,,,State,,North Carolina,NC Institute of Medecine -- Note added 9/15/15 16:45,http://www.nciom.org/,6/6/13 18:08,state,,,,
ncitlb.org,,,,State,,North Carolina,The North Carolina Interpreters & Transliterators Licensing Board -- Note added 9/15/15 16:45,http://ncitlb.org/,6/6/13 18:08,state,,,,
ncknows.org,,,,State,,North Carolina,NCknows is a service that allows North Carolina residents to get help from librarians and use their library resources remotely through a computer. NCknows is a pilot project supported by a grant under the Federally-funded Library Services and Technology Act (LSTA). The project is administered by the State Library of North Carolina in Raleigh with help from a committee of librarians and directors from North Carolina's libraries. -- Note added 11/12/15 13:22,http://ncknows.org/,6/6/13 18:08,state,,,,
nclabor.com,,,,State,,North Carolina,NC Dept of Labor -- Note added 9/15/15 16:45,http://www.nclabor.com/,6/6/13 18:08,state,,,,
ncleg.net,,,,State,,North Carolina,NC Generla Assembly  -- Note added 9/15/15 16:46,http://ncleg.net/,6/6/13 18:08,state,,,,
nclicensing.org,,,,State,,North Carolina,"North Carolina State Board of Examiners of Plumbing, Heating and Fire Sprinkler Contractors -- Note added 9/15/15 16:46",http://nclicensing.org/,6/6/13 18:08,state,,,,
nclifetimeincome.org,,,,State,,North Carolina,NC Lifetime Income - Members of the Teachers' and State Employees' Retirement System (TSERS) and Local Governmental Employees' Retirement System (LGERS) will have a one-time opportunity to transfer all or part of their NC 401(k) and/or NC Deferred Compensation (457) funds to the Retirement System in order to receive lifetime income at or after retirement. -- Note added 11/12/15 13:21,https://www.nclifetimeincome.org/,6/6/13 18:08,state,,,,
nclive.org,,,,State,,North Carolina,NC Public Library -- Note added 9/15/15 16:47,http://www.nclive.org/,6/6/13 18:08,state,,,,
nclm.org,,,,State,,North Carolina,North Carolina League of Municipalities -- Note added 6/6/13 18:08,http://www.nclm.org/Pages/default.aspx,6/6/13 18:08,state,,,,
nclmft.org,,,,State,,North Carolina,the board of Marriage and family therapy of North Carolina -- Note added 9/15/15 16:48,http://www.nclmft.org/,6/6/13 18:08,state,,,,
nclocksmithboard.org,,,,State,,North Carolina,The North Carolina Locksmith Licensing Board -- Note added 9/15/15 16:48,http://www.nclocksmithboard.org/,6/6/13 18:08,state,,,,
ncmail.net,,,,State,,North Carolina,State of North Carolina Office of Information Technology Services -- Note added 9/15/15 16:49,http://www.ncmail.net/,6/6/13 18:08,state,,,,
ncmaritimemuseums.com,,,,State,,North Carolina,North Carolina Maritime Museum System -- Note added 8/2/13 15:50,http://ncmaritimemuseums.com/,6/6/13 18:08,state,,,,
ncmarkers.com,,,,State,,North Carolina,"North Carolina Highway Historical Marker Program, NC Department of Cultural Resources -- Note added 11/12/15 13:19",http://ncmarkers.com/Home.aspx,6/6/13 18:08,state,,,,
ncmedboard.org,,,,State,,North Carolina,NC Medical Board -- Note added 9/15/15 16:53,http://www.ncmedboard.org/,6/6/13 18:08,state,,,,
ncmedicaidpbm.com,,,,State,,North Carolina,NC Division of Medical Assistance -- Note added 9/15/15 16:54,http://www2.ncdhhs.gov/dma/,6/6/13 18:08,state,,,,
ncminorityhealth.org,,,,State,,North Carolina,N.C. Office of Minority Health and Health Disparities -- Note added 9/15/15 16:55,http://ncminorityhealth.org/,6/6/13 18:08,state,,,,
ncmotorfleet.com,,,,State,,North Carolina,NC Motor fleet management -- Note added 9/15/15 16:55,http://www.ncmotorfleet.com/,6/6/13 18:08,state,,,,
ncnar.org,,,,State,,North Carolina,The N.C. Health Care Personnel Registry Section   -- Note added 9/15/15 16:56,https://www.ncnar.org/index1.jsp,6/6/13 18:08,state,,,,
ncnewbornhearing.org,,,,State,,North Carolina,Early Hearing Detection and Intervention Program (NC DHHS &gt; DPH &gt; WCH Section &gt; Children and Youth Branch) -- Note added 11/12/15 13:18,http://ncnewbornhearing.org/,6/6/13 18:08,state,,,,
ncnhp.org,,,,State,,North Carolina,The North Carolina Natural Heritage Program -- Note added 9/15/15 16:56,http://ncnhp.org/,6/6/13 18:08,state,,,,
ncnhtf.org,,,,State,,North Carolina,"Established in 1987, the North Carolina Natural Heritage Trust Fund provided supplemental funding to select state agencies for the acquisition and protection of important natural areas, to preserve the state's ecological diversity and cultural heritage, and to inventory the natural heritage resources of the state. In July 2013, these key purposes were incorporated in the Clean Water Management Trust Fund enabling legislation and the NHTF statute was repealed. See historical snapshot at:  http://web.archive.org/web/20150129185256/http://www.ncnhtf.org/pages/aboutnhtf.htm  -- Note added 11/12/15 13:15",,6/6/13 18:08,state,,,,
ncoah.com,,,,State,,North Carolina,North Carolina Office of Administrative Hearings -- Note added 9/15/15 16:57,http://www.ncoah.com/,6/6/13 18:08,state,,,,
ncoes.net,,,,State,,North Carolina,Welcome to the Grand Chapter of NC Order of the Eastern Star -- Note added 9/15/15 16:57,http://www.oes-nc.org/,6/6/13 18:08,state,,,,
nconemap.com,,,,State,,North Carolina,NC OneMap is a public service providing comprehensive discovery and access to North Carolina's geospatial data resources. -- Note added 9/15/15 16:58,http://nconemap.com/,6/6/13 18:08,state,,,,
nconemap.net,,,,State,,North Carolina,"NC OneMap, a public service providing comprehensive discovery and access to North Carolina's geospatial data resources. -- Note added 11/12/15 13:13",http://nconemap.net/,6/6/13 18:08,state,,,,
ncoptometry.org,,,,State,,North Carolina,he North Carolina State Board of Examiners in Optometry -- Note added 9/15/15 16:58,http://web1.ncoptometry.org/,6/6/13 18:08,state,,,,
ncpanbranch.com,,,,State,,,"NC Physical Activity and Nutrition Branch (NC PAN), NC Department of Public Health See historical snapshot at: http://web.archive.org/web/20130128034822/http://www.ncpanbranch.com/  -- Note added 11/12/15 13:12",,6/6/13 18:08,state,,,,
ncports.com,,,,State,,North Carolina,NC ports  -- Note added 9/15/15 17:03,http://www.ncports.com/,6/6/13 18:08,state,,,,
ncprogress.org,,,,State,,North Carolina,NC Progress Portal -- Note added 9/15/15 17:03,http://ncprogress.org/,6/6/13 18:08,state,,,,
ncpsychologyboard.org,,,,State,,North Carolina,nc psychology board -- Note added 9/15/15 17:03,http://ncpsychologyboard.org/,6/6/13 18:08,state,,,,
ncptboard.org,,,,State,,North Carolina,The North Carolina Board of Physical Therapy Examiners -- Note added 9/15/15 17:04,http://ncptboard.org/,6/6/13 18:08,state,,,,
ncpublications.com,,,,State,,North Carolina,"Historical Publications, North Carolina Office of Archives and History, Department of Cultural Resources -¬†www.ncpublications.com -- Note added 6/6/13 18:34",http://ncpublications.com/,6/6/13 18:09,state,,,,
ncpublichealth.com,,,,State,,North Carolina,North Carolina Division of Public Health -- Note added 7/26/13 15:09,http://ncpublichealth.com/,6/6/13 18:08,state,,,,
ncpublicschools.org,,,,State,,North Carolina,nc public schools -- Note added 9/15/15 17:05,http://www.dpi.state.nc.us/,6/6/13 18:08,state,,,,
ncradiation.net,,,,State,,North Carolina,"Radiation Protection Section, NC Department of Health and Human Services -- Note added 1/14/14 14:18",http://ncradiation.net/,6/6/13 18:08,state,,,,
ncradon.org,,,,State,,North Carolina,NC Radon Awarenes Site -- Note added 9/15/15 17:05,http://ncradon.org/Home.html,6/6/13 18:08,state,,,,
ncrb.org,,,,State,,North Carolina,"We serve the NC insurance industry by providing services and programs for automobile, property and workers compensation insurance. This site contains information for these types of insurance. -- Note added 9/15/15 17:06",http://ncrb.org/,6/6/13 18:08,state,,,,
ncrcb.org,,,,State,,North Carolina,the North Carolina Respiratory Care   -- Note added 9/15/15 17:13,http://ncrcb.org/,6/6/13 18:08,state,,,,
ncrea.net,,,,State,,North Carolina,North Carolina Rural Electrification Authority -- Note added 9/15/15 17:14,http://ncrea.net/,6/6/13 18:08,state,,,,
ncrehs.com,,,,State,,North Carolina,NC State Board of Environmental Health Specialist Examiners -- Note added 11/19/13 20:40,http://ncrehs.com/,11/19/13 20:40,state,,,,
ncreportcards.org,,,,State,,North Carolina,nc report cards for schools -- Note added 9/15/15 17:16,http://www.ncreportcards.org/src/,6/6/13 18:08,state,,,,
ncscienceandtechnology.com,,,,State,,North Carolina,nc science and technology -- Note added 9/15/15 17:17,http://www.nccommerce.com/sti/,6/6/13 18:08,state,,,,
ncsd.net,,,,State,,North Carolina,NC School for the deaf -- Note added 9/15/15 17:17,http://ncsd.net/,6/6/13 18:08,state,,,,
ncsecc.org,,,,State,,North Carolina,NC State Employees Combined Campaign -- Note added 9/15/15 17:18,http://www.ncsecc.org/,6/6/13 18:08,state,,,,
ncshiip.com,,,,State,,,North Carolina Seniors' Health Insurance Information Program (SHIIP) -- Note added 1/22/14 19:19,,1/22/14 19:19,state,,,,
ncsicklecellprogram.org,,,,State,,North Carolina,"North Carolina Sickle Cell Syndrome Program, NC Department of Public Health -- Note added 11/12/15 13:09",http://ncsicklecellprogram.org/,6/6/13 18:08,state,,,,
ncsip.org,,,,State,,North Carolina,The North Carolina State Improvement Project (NC SIP ). NC SIP is a program in the Exceptional Children Division of the North Carolina Department of Public Instruction (NC DPI). -- Note added 9/15/15 17:19,http://ncsip.org/,6/6/13 18:08,state,,,,
ncsitesearch.com,,,,State,,North Carolina,"Thank you for visiting ACCESSNC, your one-stop source for North Carolina economic data and site information. -- Note added 9/15/15 17:19",http://accessnc.commerce.state.nc.us/EDIS/page1.html,6/6/13 18:08,state,,,,
ncstars.org,,,,State,,North Carolina,"The Carolina Star Program is designed to recognize and promote effective safety and health management systems. In Star, management, labor and OSH establish a cooperative relationship at a workplace that has implemented a strong program. -- Note added 9/15/15 17:20",http://www.nclabor.com/osha/star/star.htm,6/6/13 18:08,state,,,,
ncstatefair.org,,,,State,,North Carolina,NC state Fair -- Note added 9/15/15 17:20,http://ncstatefair.org/,6/6/13 18:08,state,,,,
ncstormwater.org,,,,State,,North Carolina,NC Stormwater and Runoff pollution site -- Note added 9/15/15 17:22,http://www.ncstormwater.org/,6/6/13 18:08,state,,,,
ncsu.edu/extension,,,,State,,North Carolina,NC State Univ Extension  -- Note added 9/15/15 17:22,http://oe.ncsu.edu/,6/6/13 18:08,state,,,,
ncswboard.org,,,,State,,North Carolina,North Carolina Social Work Certification and Licensure Board -- Note added 9/22/15 14:12,http://www.ncswboard.org/,9/22/15 14:11,state,,,,
ncsymphony.org,,,,State,,North Carolina,NC Symphony -- Note added 9/15/15 17:22,http://ncsymphony.org/,6/6/13 18:08,state,,,,
nctobaccofreeschools.org,,,,State,,North Carolina,"Tobacco Free Schools, NC Department of Health and Human Services -- Note added 2/25/14 13:20",http://nctobaccofreeschools.org/,6/6/13 18:08,state,,,,
nctokyo.com,,,,State,,North Carolina,State of North Carolina Japan Office -- Note added 7/24/13 16:40,,6/6/13 18:08,state,,,,
nctopps.ncdmh.net,,,,State,,North Carolina,NC-TOPPS homepage is now http://www.ncdhhs.gov/MHDDSAS/providers/NCTOPPS/index.htm. Entry still included here for nctopps.ncdmh.net pattern for pages such as https://www.google.com/search?q=site%3Anctopps.ncdmh.net. -- Note added 7/23/14 14:41,https://nctopps.ncdmh.net/Nctopps2/Login.aspx,6/6/13 18:08,state,,,,
nctraining.ncgov.com,,,,State,,North Carolina,NC Office of State Personnel -- Note added 1/14/14 13:06,,6/6/13 18:08,state,,,,
nctrans.org,,,,State,,North Carolina,NC Transportation Museum -- Note added 9/15/15 17:25,http://nctrans.org/,6/6/13 18:08,state,,,,
nctreasurer.com,,,,State,,North Carolina,North Carolina Department of State Treasurer -- Note added 6/6/13 18:09,https://www.nctreasurer.com/Pages/default.aspx,6/6/13 18:09,state,,,,
ncvmb.org,,,,State,,North Carolina,North Carolina Veterinary Medical Board -- Note added 9/15/15 17:30,http://www.ncvmb.org/,6/6/13 18:08,state,,,,
ncwastetrader.org,,,,State,,North Carolina,North Carolina's marketplace for discarded or surplus materials and products. -- Note added 9/15/15 17:31,http://ncwastetrader.org/,6/6/13 18:08,state,,,,
ncwater.org,,,,State,,North Carolina,NC Division of Water Resources -- Note added 9/15/15 17:31,http://portal.ncdenr.org/web/wq,6/6/13 18:08,state,,,,
ncwaterquality.org,,,,State,,North Carolina,North Carolina Division of Water Resources -- Note added 11/12/15 12:58,http://ncwaterquality.org/,6/6/13 18:08,state,,,,
ncwelldriller.org,,,,State,,North Carolina,"North Carolina Well Contractors Certification Commission - protects the public health and safety by ensuring the integrity and competence of well contractors through examination, certification, continuing education and enforcement. The Well Contractors Certification Unit is now part of the Department of Health and Human Services. -- Note added 11/12/15 12:57",http://ncwelldriller.org/,6/6/13 18:08,state,,,,
ncwildlife.org,,,,State,,North Carolina,nc wildlife resource commission  -- Note added 9/15/15 17:32,http://www.ncwildlife.org/,6/6/13 18:08,state,,,,
ncwise.org,,,,State,,North Carolina,"NC WiseOwl (NC Online Windows for Learning) has been providing online subscription resources for our schools since 1999.  Our mission is to ensure that all of our public and charter school students have access to a collection of online resources for use in research projects and homework assignments, without regard to the economic status of their local school system.  NC WiseOwl has three major strengths as an educational resource: -- Note added 9/15/15 17:33",http://www.ncwiseowl.org/,6/6/13 18:08,state,,,,
ncwvcfc.org,Combined Federal Campaign,,,Federal,,West Virginia,North Central West Virginia Combined Federal Campaign -- Note added 7/24/14 5:42,http://ncwvcfc.org/,6/6/13 18:08,federal,unspecified,,,
nczoo.org,,,,State,,North Carolina,NC Zoo is an agency of the North Carolina Department of Natural and Cultural Resources -- Note added 11/12/15 12:48,http://nczoo.org/,6/6/13 18:08,state,,,,
ndlc.org,,,,State,,North Dakota,North Dakota League of Cities -- Note added 7/22/14 6:08,http://ndlc.org/,6/6/13 18:08,state,,,,
ndow.org,,,,State,,Nevada,Nevada Department of Wildlife -- Note added 1/27/14 20:15,http://www.ndow.org/,1/27/14 20:15,state,,,,
ndowlicensing.com,,,,State,,Nevada,Nevada Department of Wildlife (NDOW) Licensing -- Note added 10/21/13 11:53,http://ndowlicensing.com/(icssjp55e1iayk45fcrthaut)/Default.aspx,10/21/13 11:53,state,,,,
ndrin.org,,,,State,,North Dakota,North Dakota Recorders Information Network -- Note added 7/21/14 6:33,http://ndrin.org/,6/6/13 18:08,state,,,,
ndtourism.com,,,,State,,North Dakota,Travel and Tourism Site for North Dakota -- Note added 6/6/13 19:42,http://www.ndtourism.com/,6/6/13 18:08,state,,,,
ndu.edu,National Defense University (NDU),,Website - open to public,Federal,,,Requires www. -DPM 11/17/22. National Defense University -- Note added 3/24/14 16:14,http://www.ndu.edu/,6/6/13 18:08,federal,unspecified,,,
ne-ethanol.org,,,,State,,Nebraska,Nebraska Ethanol Board -- Note added 12/6/13 19:53,,12/6/13 19:53,state,,,,
neabigread.org,National Endowment for the Arts (NEA),,,Federal,,,"NEA Big Read An initiative of the National Endowment for the Arts in partnership with Arts Midwest, the NEA Big Read broadens our understanding of our world, our communities, and ourselves through the joy of sharing a good book. Showcasing a diverse range of contemporary titles that reflect many different voices and perspectives, the NEA Big Read aims to inspire conversation and discovery. -- Note added 11/25/16 15:37",http://www.neabigread.org/,11/25/16 15:35,federal,unspecified,,,
neagrelations.org,,,,State,,Nebraska,Nebraska AgRelations Council -- Note added 12/6/13 19:45,http://www.neagrelations.org/,12/6/13 19:44,state,,,,
neatp.org,,,,State,,Nebraska,Nebraska Association of Transportation Providers -- Note added 12/6/13 20:02,http://www.neatp.org/,12/6/13 20:02,state,,,,
nebraskaartscouncil.org,,,,State,,Nebraska,"Nebraska Arts Council. The Council is funded by the State of Nebraska, the National Endowment for the Arts, and the Nebraska Cultural Endowment. -- Note added 12/6/13 19:38",http://www.nebraskaartscouncil.org/,6/6/13 18:08,state,,,,
nebraskacorn.org,,,,State,,Nebraska,Nebraska Corn Board -- Note added 12/6/13 19:41,http://www.nebraskacorn.org/,6/6/13 18:08,state,,,,
nebraskadrybean.com,,,,State,,Nebraska,Nebraska Dry Bean Commission -- Note added 12/6/13 19:49,http://nebraskadrybean.com/,6/6/13 18:08,state,,,,
nebraskahistory.org,,,,State,,Nebraska,Nebraska State Historical Society -- Note added 12/9/13 18:24,http://www.nebraskahistory.org/,6/6/13 18:08,state,,,,
nebraskaracingcommission.com,,,,State,,Nebraska,Nebraska State Racing Commission -- Note added 12/6/13 20:01,http://nebraskaracingcommission.com/,12/6/13 20:00,state,,,,
nebraskawheat.com,,,,State,,Nebraska,Nebraska Wheat Board -- Note added 12/6/13 20:06,http://www.nebraskawheat.com/,6/6/13 18:08,state,,,,
necfuture.com,Federal Railroad Administration,,,Federal,,,"North East Corridor Future Federal Railroad Administration US Department of Transportation n  NEC FUTURE is a comprehensive planning effort to define, evaluate, and prioritize future investments in the Northeast Corridor (NEC), from Washington, D.C. to Boston. The Federal Railroad Administration (FRA) launched NEC FUTURE in February 2012 to consider the role of rail passenger service in the context of current and future transportation demands. Through the NEC FUTURE program, the FRA will determine a long-term vision and investment program for the NEC, and provide a http://necfuture.com/about/tier1.aspx Tier 1 Environmental Impact Statement (EIS) andhttp://necfuture.com/about/service_dev_plan.aspx Service Development Plan (SDP) in 2016 in support of that vision. -- Note added 8/31/16 16:41",http://necfuture.com/,8/31/16 16:33,federal,unspecified,,,
neded.org,,,,State,,Nebraska,Nebraska Department of Economic Development -- Note added 12/6/13 19:50,http://www.neded.org/,12/6/13 19:50,state,,,,
nefl-sega-cfc.org,Combined Federal Campaign,,,Federal,,Georgia,NORTHEAST FLORIDA~SOUTHEAST GEORGIA REGIONAL COMBINED FEDERAL CAMPAIGN -- Note added 6/30/15 12:07,http://nefl-sega-cfc.org/,6/6/13 18:08,federal,unspecified,,,
nefrpc.org,,,,Regional,,Florida,Northeast Florida Regional Council - Regional Planning Councils are authorized by Florida Statutes. There are 10 Regional Planning Councils in the State of Florida. -- Note added 6/30/15 12:19,http://www.nefrpc.org/,6/6/13 18:08,regional,,,,
neillsville-wi.com,,,,Local,,Wisconsin,"City of Neillsville, WI -- Note added 8/6/14 5:28",http://neillsville-wi.com/,6/6/13 18:08,local,,,,
nelottery.com,,,,State,,Nebraska,Nebraska Lottery -- Note added 6/12/13 14:18,http://nelottery.com/,6/6/13 18:08,state,,,,
nelsonco.org,,,,County,,North Dakota,"Nelson County, ND -- Note added 7/21/14 6:29",http://www.nelsonco.org/,6/6/13 18:08,county,,,,
nelsoncountyky.com,,,,County,,Kentucky,"nelson county, ky -- Note added 8/27/15 16:52",http://nelsoncountyky.com/,6/6/13 18:08,county,,,,
nenana.org,,,,Local,,Alaska,"City of Nenana, AK -- Note added 6/7/13 14:34",http://www.nenana.org/,6/6/13 18:08,local,,,,
nepacfc.org,Combined Federal Campaign,,,Federal,,,,,6/6/13 18:08,federal,unspecified,,,
neptunecitynj.com,,,,Local,,New Jersey,"neptune city, nj -- Note added 9/16/15 15:48",http://www.neptunecitynj.com/,6/6/13 18:08,local,,,,
neptunetownship.org,,,,Local,,New Jersey,"neptune township, nj -- Note added 9/16/15 15:49",http://neptunetownship.org/,6/6/13 18:08,local,,,,
nesseltownship.com,,,,Local,,Minnesota,"Nessel Township, MN -- Note added 4/26/15 5:54",http://www.nesseltownship.com/,6/6/13 18:08,local,,,,
netcong.org,,,,Local,,New Jersey,"Netcong Borough, nj -- Note added 9/16/15 15:49",http://netcong.org/,6/6/13 18:08,local,,,,
nettletonms.us,,,,Local,,Mississippi,"City of Nettleton, MS -- Note added 7/25/14 17:52",http://nettletonms.us/,6/6/13 18:08,local,,,,
nevadacfc.org,Combined Federal Campaign,,,Federal,,Nevada,,,6/6/13 18:08,federal,unspecified,,,
nevadadot.com,,,,State,,Nevada,Nevada Department of Transportation -- Note added 6/26/13 15:23,http://nevadadot.com/,6/6/13 18:08,state,,,,
nevadajudiciary.us,,,,State,,Nevada,The Nevada Judiciary -- Note added 1/24/14 13:06,http://www.nevadajudiciary.us/,1/24/14 13:05,state,,,,
nevis.govoffice.com,,,,Local,,Minnesota,"City of Nevis, MN -- Note added 4/26/15 5:56",http://www.nevis.govoffice.com/,6/6/13 18:09,local,,,,
new-boston.nh.us,,,,Local,,New Hampshire,"New Boston, NH -- Note added 9/2/15 18:39",http://www.newbostonnh.gov/Pages/index,6/6/13 18:08,local,,,,
new-hampton.nh.us,,,,Local,,New Hampshire,"new hampton, nh -- Note added 9/2/15 18:40",http://new-hampton.nh.us/,6/6/13 18:08,local,,,,
new-shoreham.com,,,,Local,,Rhode Island,"Town of New Shoreham, RI -- Note added 6/7/13 18:51",http://new-shoreham.com/,6/7/13 18:51,local,,,,
newalbanyohio.org,,,,Local,,Ohio,"Village of New Albany, OH -- Note added 8/26/13 18:14",http://www.newalbanyohio.org/,8/26/13 18:14,local,,,,
newberlin.org,,,,Local,,Wisconsin,"City of New Berlin, WI -- Note added 8/6/14 5:29",http://newberlin.org/,6/6/13 18:08,local,,,,
newbern-nc.org,,,,Local,,North Carolina,"Newbern, NC -- Note added 9/15/15 17:34",http://www.newbern-nc.org/,6/6/13 18:08,local,,,,
newberrycounty.net,,,,County,,South Carolina,"newberry county, sc -- Note added 8/28/15 14:52",http://www.newberrycounty.net/,6/6/13 18:08,county,,,,
newboldtown.com,,,,Local,,Wisconsin,"Town of Newbold, WI -- Note added 8/6/14 5:29",http://newboldtown.com/,6/6/13 18:08,local,,,,
newbremen.com,,,,Local,,Ohio,"Village of New Bremen, OH -- Note added 3/25/14 13:46",http://www.newbremen.com/,6/6/13 18:08,local,,,,
newbritaintownship.org,,,,Local,,Pennsylvania,"New Britain Township, PA -- Note added 10/1/14 13:24",http://newbritaintownship.org/,6/6/13 18:08,local,,,,
newbrunswick.com,,,,Local,,New Jersey,"New Brunswick, NJ -- Note added 9/16/15 15:49",http://www.newbrunswick.com/,6/6/13 18:08,local,,,,
newbuffalotownship.org,,,,Local,,Michigan,"new buffalo township, mi -- Note added 9/3/15 15:48",http://newbuffalotownship.org/,6/6/13 18:08,local,,,,
newburgh.org,,,,Local,,Indiana,"newburgh, In -- Note added 8/27/15 14:46",http://www.newburgh-in.gov/,6/6/13 18:08,local,,,,
newburynh.org,,,,Local,,New Hampshire,"newbury, nh -- Note added 9/2/15 18:41",http://newburynh.org/Public_Documents/index,6/6/13 18:08,local,,,,
newcanaan.info,,,,Local,,Connecticut,"Town of New Canaan, CT -- Note added 12/16/14 7:06",http://newcanaan.info/,6/6/13 18:08,local,,,,
newcastlecolorado.org,,,,Local,,Colorado,"Town of New Castle, CO -- Note added 7/14/14 6:53",http://www.newcastlecolorado.org/,6/6/13 18:08,local,,,,
newcastlemaine.us,,,,Local,,Maine,"newcastle, maine -- Note added 8/27/15 19:41",http://newcastlemaine.us/,6/6/13 18:08,local,,,,
newcastlepa.org,,,,Local,,Pennsylvania,"New Castle, PA -- Note added 10/1/14 13:25",http://newcastlepa.org/,6/6/13 18:08,local,,,,
newcastlewyoming.org,,,,Local,,Wyoming,"City of Newcastle, WY -- Note added 6/7/13 15:57",http://newcastlewyoming.org/,6/7/13 15:57,local,,,,
newcombny.com,,,,Local,,New York,"Town of Newcomb, NY -- Note added 7/2/15 10:24",http://newcombny.com/,6/6/13 18:08,local,,,,
newdoseytownship.com,,,,Local,,Minnesota,"New Dosey Township, MN -- Note added 4/26/15 5:57",http://newdoseytownship.com/,6/6/13 18:08,local,,,,
newdurhamnh.us,,,,Local,,New Hampshire,"New Durham, NH -- Note added 9/2/15 18:41",http://newdurhamnh.us/Pages/index,6/6/13 18:08,local,,,,
newfanevt.com,,,,Local,,Vermont,"Town of Newfane, VT -- Note added 8/14/14 5:35",http://newfanevt.com/,6/6/13 18:08,local,,,,
newfranklin.missouri.org,,,,Local,,Missouri,"City of New Franklin, MO -- Note added 3/20/14 16:48",http://newfranklin.missouri.org/,6/6/13 18:08,local,,,,
newfreedomboro.org,,,,Local,,Pennsylvania,"New Freedom Borough, PA -- Note added 10/1/14 13:26",http://www.newfreedomboro.org/,6/6/13 18:08,local,,,,
newgarden.org,,,,Local,,Pennsylvania,"New Garden Township, PA -- Note added 10/1/14 13:27",http://newgarden.org/,6/6/13 18:08,local,,,,
newglarusvillage.com,,,,Local,,Wisconsin,"Village of New Glarus, WI -- Note added 8/6/14 5:30",http://newglarusvillage.com/,6/6/13 18:08,local,,,,
newgloucester.com,,,,Local,,Maine," new gloucester, me -- Note added 8/27/15 19:41",http://www.newgloucester.com/,6/6/13 18:08,local,,,,
newhanover-pa.org,,,,Local,,Pennsylvania,"New Hanover Township, PA -- Note added 10/1/14 13:28",http://newhanover-pa.org/,6/6/13 18:08,local,,,,
newhartfordtown.com,,,,Local,,New York,"Town of New Hartford, NY -- Note added 7/2/15 10:24",http://newhartfordtown.com/,6/6/13 18:08,local,,,,
newhavenin.org,,,,Local,,Indiana,"new haven, In -- Note added 8/27/15 14:46",http://newhavenin.org/,6/6/13 18:08,local,,,,
